,reaction_id,rxn_smiles,products,DG_TS,G,DE_RP,G_alt1,G_alt2,f
4938,5805,[C:1]([CH3:2])([CH3:3])[C:4]#[N:5].[CH3:6][O:7][c:8]1[n:9][cH:10][cH:11][nH:12]1>>[C:1]([CH3:2])([CH3:3])([C:4]#[N:5])[c:11]1[cH:10][n:9][c:8]([O:7][CH3:6])[nH:12]1,[C:1]([CH3:2])([CH3:3])([C:4]#[N:5])[c:11]1[cH:10][n:9][c:8]([O:7][CH3:6])[nH:12]1,20.3,158.13252,0.3874083587048551,150.5270988,167.4698688,0.12714839313663992
4939,5806,[CH3:1][C:2]([CH3:3])[C:4]#[N:5].[cH:6]1[n:7][c:8]([C:9]#[N:10])[cH:11][nH:12]1>>[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[n:7][c:8]([C:9]#[N:10])[cH:11][nH:12]1,[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[n:7][c:8]([C:9]#[N:10])[cH:11][nH:12]1,23.7,147.6217275,0.9806544301808208,182.93171519999999,124.5544599,0.1572239613908433
4940,5807,[CH3:1][C:2]([CH3:3])[C:4]#[N:5].[cH:6]1[nH:7][cH:8][n:9][c:10]1[C:11]#[N:12]>>[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[nH:7][cH:8][n:9][c:10]1[C:11]#[N:12],[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[nH:7][cH:8][n:9][c:10]1[C:11]#[N:12],21.0,147.6217275,-2.85148387878275,182.93171519999999,124.5544599,0.1519135585199772
4941,5808,[C:1]([CH3:2])([CH3:3])[C:4]#[N:5].[CH3:6][O:7][c:8]1[cH:9][nH:10][cH:11][n:12]1>>[C:1]([CH3:2])([CH3:3])([C:4]#[N:5])[c:11]1[nH:10][cH:9][c:8]([O:7][CH3:6])[n:12]1,[C:1]([CH3:2])([CH3:3])([C:4]#[N:5])[c:11]1[nH:10][cH:9][c:8]([O:7][CH3:6])[n:12]1,19.9,144.05747069999998,-2.2453048262201754,146.7494886,157.1724297,0.14593239983290981
4942,5809,[C:1]([CH3:2])([CH3:3])[C:4]#[N:5].[CH3:6][O:7][c:8]1[n:9][cH:10][nH:11][cH:12]1>>[C:1]([CH3:2])([CH3:3])([C:4]#[N:5])[c:12]1[c:8]([O:7][CH3:6])[n:9][cH:10][nH:11]1,[C:1]([CH3:2])([CH3:3])([C:4]#[N:5])[c:12]1[c:8]([O:7][CH3:6])[n:9][cH:10][nH:11]1,20.3,144.05747069999998,-2.7871302182284476,146.7494886,157.1724297,0.15058965705632252
4943,5810,[CH3:1][C:2]([CH3:3])[C:4]#[N:5].[cH:6]1[n:7][cH:8][c:9]([C:10]#[N:11])[nH:12]1>>[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[n:7][cH:8][c:9]([C:10]#[N:11])[nH:12]1,[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[n:7][cH:8][c:9]([C:10]#[N:11])[nH:12]1,22.4,137.35566390000002,-2.589873704701723,183.57805050000002,113.642061,0.17250789796044846
4944,5811,[CH3:1][C:2]([CH3:3])[C:4]#[N:5].[cH:6]1[n:7][cH:8][nH:9][c:10]1[C:11]#[N:12]>>[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[n:7][cH:8][nH:9][c:10]1[C:11]#[N:12],[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[n:7][cH:8][nH:9][c:10]1[C:11]#[N:12],21.7,137.35566390000002,2.6385471454073386,183.57805050000002,113.642061,0.14837922113014756
4945,5812,[C:1]([CH3:2])([CH3:3])[C:4]#[N:5].[CH3:6][O:7][c:8]1[cH:9][n:10][cH:11][nH:12]1>>[C:1]([CH3:2])([CH3:3])([C:4]#[N:5])[c:11]1[n:10][cH:9][c:8]([O:7][CH3:6])[nH:12]1,[C:1]([CH3:2])([CH3:3])([C:4]#[N:5])[c:11]1[n:10][cH:9][c:8]([O:7][CH3:6])[nH:12]1,19.9,155.4718776,-3.528889708938741,150.7969281,164.5393971,0.13934638977093933
4946,5813,[C:1]([CH3:2])([CH3:3])[C:4]#[N:5].[CH3:6][O:7][c:8]1[nH:9][cH:10][n:11][cH:12]1>>[C:1]([CH3:2])([CH3:3])([C:4]#[N:5])[c:12]1[c:8]([O:7][CH3:6])[nH:9][cH:10][n:11]1,[C:1]([CH3:2])([CH3:3])([C:4]#[N:5])[c:12]1[c:8]([O:7][CH3:6])[nH:9][cH:10][n:11]1,24.7,155.4718776,10.718246050912946,150.7969281,164.5393971,0.12440112818540712
4947,5814,[CH:1]([F:2])[F:3].[N:4]#[C:5][c:6]1[n:7][cH:8][cH:9][nH:10]1>>[CH:1]([F:2])([F:3])[c:8]1[n:7][c:6]([C:5]#[N:4])[nH:10][cH:9]1,[CH:1]([F:2])([F:3])[c:8]1[n:7][c:6]([C:5]#[N:4])[nH:10][cH:9]1,16.3,134.3875416,-11.307693176860074,217.19376119999998,114.20682,0.16336221592456038
4948,5815,[CH:1]([F:2])[F:3].[N:4]#[C:5][c:6]1[n:7][cH:8][cH:9][nH:10]1>>[CH:1]([F:2])([F:3])[c:9]1[cH:8][n:7][c:6]([C:5]#[N:4])[nH:10]1,[CH:1]([F:2])([F:3])[c:9]1[cH:8][n:7][c:6]([C:5]#[N:4])[nH:10]1,13.6,134.3875416,-22.50833314776214,217.19376119999998,114.20682,0.18494397827336304
4949,5816,[CH3:1][O:2][c:3]1[n:4][cH:5][cH:6][nH:7]1.[CH:8]([F:9])[F:10]>>[CH3:1][O:2][c:3]1[n:4][c:5]([CH:8]([F:9])[F:10])[cH:6][nH:7]1,[CH3:1][O:2][c:3]1[n:4][c:5]([CH:8]([F:9])[F:10])[cH:6][nH:7]1,13.8,158.13252,-19.415193913104808,185.27860259999997,169.86695699999999,0.14865757502980667
4950,5817,[CH3:1][O:2][c:3]1[n:4][cH:5][cH:6][nH:7]1.[CH:8]([F:9])[F:10]>>[CH3:1][O:2][c:3]1[n:4][cH:5][c:6]([CH:8]([F:9])[F:10])[nH:7]1,[CH3:1][O:2][c:3]1[n:4][cH:5][c:6]([CH:8]([F:9])[F:10])[nH:7]1,13.0,158.13252,-22.971104830037316,185.27860259999997,169.86695699999999,0.15484197946771897
4951,5818,[CH:1]([F:2])[F:3].[N:4]#[C:5][c:6]1[cH:7][nH:8][cH:9][n:10]1>>[CH:1]([F:2])([F:3])[c:9]1[nH:8][cH:7][c:6]([C:5]#[N:4])[n:10]1,[CH:1]([F:2])([F:3])[c:9]1[nH:8][cH:7][c:6]([C:5]#[N:4])[n:10]1,13.6,147.6217275,-18.339577766981563,217.68321899999998,126.9515481,0.15424415679928136
4952,5819,[CH:1]([F:2])[F:3].[N:4]#[C:5][c:6]1[n:7][cH:8][nH:9][cH:10]1>>[CH:1]([F:2])([F:3])[c:10]1[c:6]([C:5]#[N:4])[n:7][cH:8][nH:9]1,[CH:1]([F:2])([F:3])[c:10]1[c:6]([C:5]#[N:4])[n:7][cH:8][nH:9]1,12.5,147.6217275,-24.45702278214339,217.68321899999998,126.9515481,0.16751268129599484
4953,5820,[CH3:1][O:2][c:3]1[cH:4][nH:5][cH:6][n:7]1.[CH:8]([F:9])[F:10]>>[CH3:1][O:2][c:3]1[cH:4][nH:5][c:6]([CH:8]([F:9])[F:10])[n:7]1,[CH3:1][O:2][c:3]1[cH:4][nH:5][c:6]([CH:8]([F:9])[F:10])[n:7]1,11.3,144.05747069999998,-26.32387256225019,181.5009924,159.5695179,0.1698067872652515
4954,5821,[CH3:1][O:2][c:3]1[n:4][cH:5][nH:6][cH:7]1.[CH:8]([F:9])[F:10]>>[CH3:1][O:2][c:3]1[n:4][cH:5][nH:6][c:7]1[CH:8]([F:9])[F:10],[CH3:1][O:2][c:3]1[n:4][cH:5][nH:6][c:7]1[CH:8]([F:9])[F:10],12.1,144.05747069999998,-24.050777828211498,181.5009924,159.5695179,0.16747058515519078
4955,5822,[CH:1]([F:2])[F:3].[N:4]#[C:5][c:6]1[cH:7][n:8][cH:9][nH:10]1>>[CH:1]([F:2])([F:3])[c:9]1[n:8][cH:7][c:6]([C:5]#[N:4])[nH:10]1,[CH:1]([F:2])([F:3])[c:9]1[n:8][cH:7][c:6]([C:5]#[N:4])[nH:10]1,12.6,137.35566390000002,-22.467273913487023,218.3295543,116.0391492,0.1735176859841417
4956,5823,[CH:1]([F:2])[F:3].[N:4]#[C:5][c:6]1[nH:7][cH:8][n:9][cH:10]1>>[CH:1]([F:2])([F:3])[c:10]1[c:6]([C:5]#[N:4])[nH:7][cH:8][n:9]1,[CH:1]([F:2])([F:3])[c:10]1[c:6]([C:5]#[N:4])[nH:7][cH:8][n:9]1,13.0,137.35566390000002,-21.18794166608044,218.3295543,116.0391492,0.17177282802271263
4957,5824,[CH3:1][O:2][c:3]1[cH:4][n:5][cH:6][nH:7]1.[CH:8]([F:9])[F:10]>>[CH3:1][O:2][c:3]1[cH:4][n:5][c:6]([CH:8]([F:9])[F:10])[nH:7]1,[CH3:1][O:2][c:3]1[cH:4][n:5][c:6]([CH:8]([F:9])[F:10])[nH:7]1,11.7,155.4718776,-23.1220448303905,185.5484319,166.9364853,0.14961562678905507
4958,5825,[CH3:1][O:2][c:3]1[nH:4][cH:5][n:6][cH:7]1.[CH:8]([F:9])[F:10]>>[CH3:1][O:2][c:3]1[nH:4][cH:5][n:6][c:7]1[CH:8]([F:9])[F:10],[CH3:1][O:2][c:3]1[nH:4][cH:5][n:6][c:7]1[CH:8]([F:9])[F:10],15.3,155.4718776,-13.902447026943534,185.5484319,166.9364853,0.14312056853600236
4959,5826,[C:1]([F:2])([F:3])[F:4].[N:5]#[C:6][c:7]1[n:8][cH:9][cH:10][nH:11]1>>[C:1]([F:2])([F:3])([F:4])[c:9]1[n:8][c:7]([C:6]#[N:5])[nH:11][cH:10]1,[C:1]([F:2])([F:3])([F:4])[c:9]1[n:8][c:7]([C:6]#[N:5])[nH:11][cH:10]1,11.9,134.3875416,-14.21263337749601,260.33507369999995,137.7886458,0.14142915676900816
4960,5827,[C:1]([F:2])([F:3])[F:4].[N:5]#[C:6][c:7]1[n:8][cH:9][cH:10][nH:11]1>>[C:1]([F:2])([F:3])([F:4])[c:10]1[cH:9][n:8][c:7]([C:6]#[N:5])[nH:11]1,[C:1]([F:2])([F:3])([F:4])[c:10]1[cH:9][n:8][c:7]([C:6]#[N:5])[nH:11]1,9.7,134.3875416,-25.532980293592203,260.33507369999995,137.7886458,0.16717688172067954
4961,5828,[C:1]([F:2])([F:3])[F:4].[CH3:5][O:6][c:7]1[n:8][cH:9][cH:10][nH:11]1>>[C:1]([F:2])([F:3])([F:4])[c:9]1[n:8][c:7]([O:6][CH3:5])[nH:11][cH:10]1,[C:1]([F:2])([F:3])([F:4])[c:9]1[n:8][c:7]([O:6][CH3:5])[nH:11][cH:10]1,8.0,158.13252,-23.182143973194066,228.4199151,193.4487828,0.12389021553945408
4962,5829,[C:1]([F:2])([F:3])[F:4].[CH3:5][O:6][c:7]1[n:8][cH:9][cH:10][nH:11]1>>[C:1]([F:2])([F:3])([F:4])[c:10]1[cH:9][n:8][c:7]([O:6][CH3:5])[nH:11]1,[C:1]([F:2])([F:3])([F:4])[c:10]1[cH:9][n:8][c:7]([O:6][CH3:5])[nH:11]1,6.8,158.13252,-26.992734843791663,228.4199151,193.4487828,0.12835036981574588
4963,5830,[C:1]([F:2])([F:3])[F:4].[N:5]#[C:6][c:7]1[cH:8][nH:9][cH:10][n:11]1>>[C:1]([F:2])([F:3])([F:4])[c:10]1[nH:9][cH:8][c:7]([C:6]#[N:5])[n:11]1,[C:1]([F:2])([F:3])([F:4])[c:10]1[nH:9][cH:8][c:7]([C:6]#[N:5])[n:11]1,10.6,147.6217275,-21.164280146481076,260.8245315,150.53337390000002,0.1434893117155843
4964,5831,[C:1]([F:2])([F:3])[F:4].[N:5]#[C:6][c:7]1[n:8][cH:9][nH:10][cH:11]1>>[C:1]([F:2])([F:3])([F:4])[c:11]1[c:7]([C:6]#[N:5])[n:8][cH:9][nH:10]1,[C:1]([F:2])([F:3])([F:4])[c:11]1[c:7]([C:6]#[N:5])[n:8][cH:9][nH:10]1,9.5,147.6217275,-27.274345016464004,260.8245315,150.53337390000002,0.15673283940016217
4965,5832,[C:1]([F:2])([F:3])[F:4].[CH3:5][O:6][c:7]1[cH:8][nH:9][cH:10][n:11]1>>[C:1]([F:2])([F:3])([F:4])[c:10]1[nH:9][cH:8][c:7]([O:6][CH3:5])[n:11]1,[C:1]([F:2])([F:3])([F:4])[c:10]1[nH:9][cH:8][c:7]([O:6][CH3:5])[n:11]1,7.6,144.05747069999998,-29.820386520205258,224.64230490000003,183.1513437,0.15625842346614677
4966,5833,[C:1]([F:2])([F:3])[F:4].[CH3:5][O:6][c:7]1[n:8][cH:9][nH:10][cH:11]1>>[C:1]([F:2])([F:3])([F:4])[c:11]1[c:7]([O:6][CH3:5])[n:8][cH:9][nH:10]1,[C:1]([F:2])([F:3])([F:4])[c:11]1[c:7]([O:6][CH3:5])[n:8][cH:9][nH:10]1,5.6,144.05747069999998,-27.74864844997571,224.64230490000003,183.1513437,0.13518441029374437
4967,5834,[C:1]([F:2])([F:3])[F:4].[N:5]#[C:6][c:7]1[cH:8][n:9][cH:10][nH:11]1>>[C:1]([F:2])([F:3])([F:4])[c:10]1[n:9][cH:8][c:7]([C:6]#[N:5])[nH:11]1,[C:1]([F:2])([F:3])([F:4])[c:10]1[n:9][cH:8][c:7]([C:6]#[N:5])[nH:11]1,10.0,137.35566390000002,-25.225627150547385,261.4708668,139.62097500000002,0.1646296405493453
4968,5835,[C:1]([F:2])([F:3])[F:4].[N:5]#[C:6][c:7]1[nH:8][cH:9][n:10][cH:11]1>>[C:1]([F:2])([F:3])([F:4])[c:11]1[c:7]([C:6]#[N:5])[nH:8][cH:9][n:10]1,[C:1]([F:2])([F:3])([F:4])[c:11]1[c:7]([C:6]#[N:5])[nH:8][cH:9][n:10]1,9.7,137.35566390000002,-23.74229014709982,261.4708668,139.62097500000002,0.15704590885494532
4969,5836,[C:1]([F:2])([F:3])[F:4].[CH3:5][O:6][c:7]1[cH:8][n:9][cH:10][nH:11]1>>[C:1]([F:2])([F:3])([F:4])[c:10]1[n:9][cH:8][c:7]([O:6][CH3:5])[nH:11]1,[C:1]([F:2])([F:3])([F:4])[c:10]1[n:9][cH:8][c:7]([O:6][CH3:5])[nH:11]1,7.5,155.4718776,-26.947972672929783,228.6897444,190.51831110000003,0.1349053388962538
4970,5837,[C:1]([F:2])([F:3])[F:4].[CH3:5][O:6][c:7]1[nH:8][cH:9][n:10][cH:11]1>>[C:1]([F:2])([F:3])([F:4])[c:11]1[c:7]([O:6][CH3:5])[nH:8][cH:9][n:10]1,[C:1]([F:2])([F:3])([F:4])[c:11]1[c:7]([O:6][CH3:5])[nH:8][cH:9][n:10]1,8.6,155.4718776,-18.282107263662876,228.6897444,190.51831110000003,0.11411101419560805
4971,5838,[CH3:1][C:2]([F:3])[F:4].[cH:5]1[cH:6][n:7][c:8]([C:9]#[N:10])[nH:11]1>>[CH3:1][C:2]([F:3])([F:4])[c:5]1[cH:6][nH:7][c:8]([C:9]#[N:10])[n:11]1,[CH3:1][C:2]([F:3])([F:4])[c:5]1[cH:6][nH:7][c:8]([C:9]#[N:10])[n:11]1,17.0,134.3875416,-9.203003929069693,203.5391436,102.7422123,0.16074036110304774
4972,5839,[CH3:1][C:2]([F:3])[F:4].[cH:5]1[cH:6][n:7][c:8]([C:9]#[N:10])[nH:11]1>>[CH3:1][C:2]([F:3])([F:4])[c:5]1[cH:6][n:7][c:8]([C:9]#[N:10])[nH:11]1,[CH3:1][C:2]([F:3])([F:4])[c:5]1[cH:6][n:7][c:8]([C:9]#[N:10])[nH:11]1,13.5,134.3875416,-20.05400536816643,203.5391436,102.7422123,0.17506833151327783
4973,5840,[C:1]([CH3:2])([F:3])[F:4].[CH3:5][O:6][c:7]1[n:8][cH:9][cH:10][nH:11]1>>[C:1]([CH3:2])([F:3])([F:4])[c:9]1[n:8][c:7]([O:6][CH3:5])[nH:11][cH:10]1,[C:1]([CH3:2])([F:3])([F:4])[c:9]1[n:8][c:7]([O:6][CH3:5])[nH:11][cH:10]1,14.7,158.13252,-16.93559128556847,171.62398499999998,158.40234930000003,0.14650873610807083
4975,5842,[CH3:1][C:2]([F:3])[F:4].[cH:5]1[n:6][c:7]([C:8]#[N:9])[cH:10][nH:11]1>>[CH3:1][C:2]([F:3])([F:4])[c:5]1[n:6][c:7]([C:8]#[N:9])[cH:10][nH:11]1,[CH3:1][C:2]([F:3])([F:4])[c:5]1[n:6][c:7]([C:8]#[N:9])[cH:10][nH:11]1,14.1,147.6217275,-16.287279329060922,204.02860139999999,115.48694040000001,0.15067998485880382
4976,5843,[CH3:1][C:2]([F:3])[F:4].[cH:5]1[nH:6][cH:7][n:8][c:9]1[C:10]#[N:11]>>[CH3:1][C:2]([F:3])([F:4])[c:5]1[nH:6][cH:7][n:8][c:9]1[C:10]#[N:11],[CH3:1][C:2]([F:3])([F:4])[c:5]1[nH:6][cH:7][n:8][c:9]1[C:10]#[N:11],11.9,147.6217275,-21.655737820795146,204.02860139999999,115.48694040000001,0.15396018794318456
4977,5844,[C:1]([CH3:2])([F:3])[F:4].[CH3:5][O:6][c:7]1[cH:8][nH:9][cH:10][n:11]1>>[C:1]([CH3:2])([F:3])([F:4])[c:10]1[nH:9][cH:8][c:7]([O:6][CH3:5])[n:11]1,[C:1]([CH3:2])([F:3])([F:4])[c:10]1[nH:9][cH:8][c:7]([O:6][CH3:5])[n:11]1,12.3,144.05747069999998,-23.967167140753336,167.8463748,148.1049102,0.1685687208888131
4978,5845,[C:1]([CH3:2])([F:3])[F:4].[CH3:5][O:6][c:7]1[n:8][cH:9][nH:10][cH:11]1>>[C:1]([CH3:2])([F:3])([F:4])[c:11]1[c:7]([O:6][CH3:5])[n:8][cH:9][nH:10]1,[C:1]([CH3:2])([F:3])([F:4])[c:11]1[c:7]([O:6][CH3:5])[n:8][cH:9][nH:10]1,12.1,144.05747069999998,-22.218144913290892,167.8463748,148.1049102,0.16110981501944036
4979,5846,[CH3:1][C:2]([F:3])[F:4].[cH:5]1[n:6][cH:7][c:8]([C:9]#[N:10])[nH:11]1>>[CH3:1][C:2]([F:3])([F:4])[c:5]1[n:6][cH:7][c:8]([C:9]#[N:10])[nH:11]1,[CH3:1][C:2]([F:3])([F:4])[c:5]1[n:6][cH:7][c:8]([C:9]#[N:10])[nH:11]1,13.0,137.35566390000002,-20.36452680915351,204.67493670000002,104.57454150000001,0.16877544577596956
4980,5847,[CH3:1][C:2]([F:3])[F:4].[cH:5]1[n:6][cH:7][nH:8][c:9]1[C:10]#[N:11]>>[CH3:1][C:2]([F:3])([F:4])[c:5]1[n:6][cH:7][nH:8][c:9]1[C:10]#[N:11],[CH3:1][C:2]([F:3])([F:4])[c:5]1[n:6][cH:7][nH:8][c:9]1[C:10]#[N:11],13.3,137.35566390000002,-18.95062441464458,204.67493670000002,104.57454150000001,0.16581269065033646
4982,5849,[C:1]([CH3:2])([F:3])[F:4].[CH3:5][O:6][c:7]1[nH:8][cH:9][n:10][cH:11]1>>[C:1]([CH3:2])([F:3])([F:4])[c:11]1[c:7]([O:6][CH3:5])[nH:8][cH:9][n:10]1,[C:1]([CH3:2])([F:3])([F:4])[c:11]1[c:7]([O:6][CH3:5])[nH:8][cH:9][n:10]1,16.4,155.4718776,-11.80298932998562,171.8938143,155.4718776,0.14344391416157187
4983,5850,[CH3:1].[cH:2]1[cH:3][nH:4][c:5]([C:6]#[N:7])[n:8]1>>[CH3:1][c:2]1[cH:3][nH:4][c:5]([C:6]#[N:7])[n:8]1,[CH3:1][c:2]1[cH:3][nH:4][c:5]([C:6]#[N:7])[n:8]1,19.8,134.3875416,-10.531722280299926,213.7612815,117.23141820000001,0.18651923267379694
4984,5851,[CH3:1].[cH:2]1[cH:3][n:4][c:5]([C:6]#[N:7])[nH:8]1>>[CH3:1][c:2]1[cH:3][n:4][c:5]([C:6]#[N:7])[nH:8]1,[CH3:1][c:2]1[cH:3][n:4][c:5]([C:6]#[N:7])[nH:8]1,15.5,134.3875416,-22.96753222734742,213.7612815,117.23141820000001,0.20079068187726795
4985,5852,[CH3:1][O:2][c:3]1[n:4][cH:5][cH:6][nH:7]1.[CH3:8]>>[CH3:1][O:2][c:3]1[n:4][c:5]([CH3:8])[cH:6][nH:7]1,[CH3:1][O:2][c:3]1[n:4][c:5]([CH3:8])[cH:6][nH:7]1,18.2,158.13252,-17.02755268784567,181.84612289999998,172.8915552,0.16893284407231882
4986,5853,[CH3:1][O:2][c:3]1[n:4][cH:5][cH:6][nH:7]1.[CH3:8]>>[CH3:1][O:2][c:3]1[n:4][cH:5][c:6]([CH3:8])[nH:7]1,[CH3:1][O:2][c:3]1[n:4][cH:5][c:6]([CH3:8])[nH:7]1,16.7,158.13252,-21.222138262822373,181.84612289999998,172.8915552,0.172710010132079
4987,5854,[CH3:1].[cH:2]1[n:3][c:4]([C:5]#[N:6])[cH:7][nH:8]1>>[CH3:1][c:2]1[n:3][c:4]([C:5]#[N:6])[cH:7][nH:8]1,[CH3:1][c:2]1[n:3][c:4]([C:5]#[N:6])[cH:7][nH:8]1,16.0,147.6217275,-19.895608478209613,214.2507393,129.9761463,0.17577225709612976
4988,5855,[CH3:1].[cH:2]1[nH:3][cH:4][n:5][c:6]1[C:7]#[N:8]>>[CH3:1][c:2]1[nH:3][cH:4][n:5][c:6]1[C:7]#[N:8],[CH3:1][c:2]1[nH:3][cH:4][n:5][c:6]1[C:7]#[N:8],14.1,147.6217275,-25.522456135157977,214.2507393,129.9761463,0.18195985457207842
4989,5856,[CH3:1][O:2][c:3]1[cH:4][nH:5][cH:6][n:7]1.[CH3:8]>>[CH3:1][O:2][c:3]1[cH:4][nH:5][c:6]([CH3:8])[n:7]1,[CH3:1][O:2][c:3]1[cH:4][nH:5][c:6]([CH3:8])[n:7]1,14.8,144.05747069999998,-25.893232968855692,178.06851269999999,162.5941161,0.19260796645673614
4990,5857,[CH3:1][O:2][c:3]1[n:4][cH:5][nH:6][cH:7]1.[CH3:8]>>[CH3:1][O:2][c:3]1[n:4][cH:5][nH:6][c:7]1[CH3:8],[CH3:1][O:2][c:3]1[n:4][cH:5][nH:6][c:7]1[CH3:8],14.7,144.05747069999998,-23.22961742646864,178.06851269999999,162.5941161,0.18266882366715276
4991,5858,[CH3:1].[cH:2]1[n:3][cH:4][c:5]([C:6]#[N:7])[nH:8]1>>[CH3:1][c:2]1[n:3][cH:4][c:5]([C:6]#[N:7])[nH:8]1,[CH3:1][c:2]1[n:3][cH:4][c:5]([C:6]#[N:7])[nH:8]1,14.7,137.35566390000002,-24.355251767095762,214.8970746,119.06374740000001,0.19567905043301148
4992,5859,[CH3:1].[cH:2]1[n:3][cH:4][nH:5][c:6]1[C:7]#[N:8]>>[CH3:1][c:2]1[n:3][cH:4][nH:5][c:6]1[C:7]#[N:8],[CH3:1][c:2]1[n:3][cH:4][nH:5][c:6]1[C:7]#[N:8],15.5,137.35566390000002,-22.06885821358567,214.8970746,119.06374740000001,0.19318045105231973
4993,5860,[CH3:1][O:2][c:3]1[cH:4][n:5][cH:6][nH:7]1.[CH3:8]>>[CH3:1][O:2][c:3]1[cH:4][n:5][c:6]([CH3:8])[nH:7]1,[CH3:1][O:2][c:3]1[cH:4][n:5][c:6]([CH3:8])[nH:7]1,15.1,155.4718776,-22.818607789129405,182.1159522,169.96108350000003,0.17050867529089841
4994,5861,[CH3:1][O:2][c:3]1[nH:4][cH:5][n:6][cH:7]1.[CH3:8]>>[CH3:1][O:2][c:3]1[nH:4][cH:5][n:6][c:7]1[CH3:8],[CH3:1][O:2][c:3]1[nH:4][cH:5][n:6][c:7]1[CH3:8],19.0,155.4718776,-12.660216119990425,182.1159522,169.96108350000003,0.16292405064512588
4995,5862,[CH2:1][F:2].[N:3]#[C:4][c:5]1[n:6][cH:7][cH:8][nH:9]1>>[CH2:1]([F:2])[c:7]1[n:6][c:5]([C:4]#[N:3])[nH:9][cH:8]1,[CH2:1]([F:2])[c:7]1[n:6][c:5]([C:4]#[N:3])[nH:9][cH:8]1,19.2,134.3875416,-9.55542546775688,213.7424562,105.0012483,0.17842213979363725
4996,5863,[CH2:1][F:2].[N:3]#[C:4][c:5]1[n:6][cH:7][cH:8][nH:9]1>>[CH2:1]([F:2])[c:8]1[cH:7][n:6][c:5]([C:4]#[N:3])[nH:9]1,[CH2:1]([F:2])[c:8]1[cH:7][n:6][c:5]([C:4]#[N:3])[nH:9]1,15.4,134.3875416,-21.41604782618024,213.7424562,105.0012483,0.1942741388245629
4997,5864,[CH2:1][F:2].[CH3:3][O:4][c:5]1[n:6][cH:7][cH:8][nH:9]1>>[CH2:1]([F:2])[c:7]1[n:6][c:5]([O:4][CH3:3])[nH:9][cH:8]1,[CH2:1]([F:2])[c:7]1[n:6][c:5]([O:4][CH3:3])[nH:9][cH:8]1,17.1,158.13252,-16.887145631080813,181.8272976,160.66138529999998,0.16153269938112924
4998,5865,[CH2:1][F:2].[CH3:3][O:4][c:5]1[n:6][cH:7][cH:8][nH:9]1>>[CH2:1]([F:2])[c:8]1[cH:7][n:6][c:5]([O:4][CH3:3])[nH:9]1,[CH2:1]([F:2])[c:8]1[cH:7][n:6][c:5]([O:4][CH3:3])[nH:9]1,16.3,158.13252,-21.22280298414123,181.8272976,160.66138529999998,0.17018258794630362
4999,5866,[CH2:1][F:2].[N:3]#[C:4][c:5]1[cH:6][nH:7][cH:8][n:9]1>>[CH2:1]([F:2])[c:8]1[nH:7][cH:6][c:5]([C:4]#[N:3])[n:9]1,[CH2:1]([F:2])[c:8]1[nH:7][cH:6][c:5]([C:4]#[N:3])[n:9]1,15.6,147.6217275,-19.150593653891672,214.231914,117.7459764,0.17053923736901017
5000,5867,[CH2:1][F:2].[N:3]#[C:4][c:5]1[n:6][cH:7][nH:8][cH:9]1>>[CH2:1]([F:2])[c:9]1[c:5]([C:4]#[N:3])[n:6][cH:7][nH:8]1,[CH2:1]([F:2])[c:9]1[c:5]([C:4]#[N:3])[n:6][cH:7][nH:8]1,14.3,147.6217275,-24.47304060240447,214.231914,117.7459764,0.17976026124746602
5001,5868,[CH2:1][F:2].[CH3:3][O:4][c:5]1[cH:6][nH:7][cH:8][n:9]1>>[CH2:1]([F:2])[c:8]1[nH:7][cH:6][c:5]([O:4][CH3:3])[n:9]1,[CH2:1]([F:2])[c:8]1[nH:7][cH:6][c:5]([O:4][CH3:3])[n:9]1,13.9,144.05747069999998,-21.789057340424208,178.04968739999998,150.3639462,0.1721155352077975
5002,5869,[CH2:1][F:2].[CH3:3][O:4][c:5]1[n:6][cH:7][nH:8][cH:9]1>>[CH2:1]([F:2])[c:9]1[c:5]([O:4][CH3:3])[n:6][cH:7][nH:8]1,[CH2:1]([F:2])[c:9]1[c:5]([O:4][CH3:3])[n:6][cH:7][nH:8]1,14.7,144.05747069999998,-22.81674615518879,178.04968739999998,150.3639462,0.18123581478092962
5003,5870,[CH2:1][F:2].[N:3]#[C:4][c:5]1[cH:6][n:7][cH:8][nH:9]1>>[CH2:1]([F:2])[c:8]1[n:7][cH:6][c:5]([C:4]#[N:3])[nH:9]1,[CH2:1]([F:2])[c:8]1[n:7][cH:6][c:5]([C:4]#[N:3])[nH:9]1,14.2,137.35566390000002,-23.126444930562457,214.8782493,106.8335775,0.18756578166327237
